קישור, שם, מספר
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087280,"הצעת חוק לביטול הרשות לפיתוח והתיישבות הבדואים בנגב, התש'ף-2020",פ\23\1394
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088117,"הצעת חוק שירות הציבור (הגבלות לאחר פרישה) (תיקון - תקופת צינון לשוטרים בתפקידי חקירה ומודיעין), התש'ף-2020",פ\23\1425
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088299,"הצעת חוק הטבות לניצולי שואה (תיקון - השוואת זכויות מקבלי קצבה חודשית מהרפובליקה הפדראלית של גרמניה), התש'ף-2020",פ\23\1398
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139704,"הצעת חוק התפזרות הכנסת העשרים ושלוש, התש'ף-2020",פ\23\1405
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139722,"הצעת חוק-יסוד: השפיטה (תיקון - הפרדת רשויות)",פ\23\1404
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139760,"הצעת חוק-יסוד: נשיא המדינה (תיקון - כשירות מועמדים לכהונה כנשיא המדינה)",פ\23\1423
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139998,"הצעת חוק זכויות נפגעי עבירה (תיקון - זכויות בהליך בפני שופט מגשר), התש'ף-2020",פ\23\1422
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139925,"הצעת חוק-יסוד: השפיטה (תיקון - הגבלת זכות העמידה) ",פ\23\1424
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087274,"הצעת חוק האזרחות (תיקון - אזרחות מכוח לידה לפני הקמת המדינה), התש'ף-2020",פ\23\1391
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140575,"הצעת חוק מימון מפלגות (תיקון - ייצוג הולם לנשים בכנסת), התש'ף-2020",פ\23\1430
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087272,"הצעת חוק כביש אגרה (כביש ארצי לישראל) (תיקון - תנאי לגביית אגרה), התש'ף-2020",פ\23\1379
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139631,"הצעת חוק הגנת הצרכן (תיקון - מתן שירות טלפוני חינם על ידי מבטח), התש'ף-2020",פ\23\1375
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088021,"הצעת חוק לתיקון פקודת העיריות (נוסח חדש) (הסמכת שר הפנים לחתום על היתר עסקה), התש'ף-2020",פ\23\1386
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141171,"הצעת חוק לתיקון פקודת הראיות (עדות יועץ תקשורת או דובר), התש'ף-2020",פ\23\1414
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087891,"הצעת חוק חג המצות (איסורי חמץ) (תיקון - איסור הצגת חמץ בפסח בבתי חולים), התש'ף-2020",פ\23\1382
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139658,"הצעת חוק לתיקון פקודת התעבורה (ביטול מופע אור ירוק ברמזור פנייה ימינה בעת הופעת אור ירוק ברמזור להולכי רגל), התש'ף-2020",פ\23\1376
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088472,"הצעת חוק הגנת הפרטיות (תיקון - מינוי נציג רשמי), התש'ף-2020",פ\23\1411
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087904,"הצעת חוק האזרחים הוותיקים (תיקון - הקצאת מקומות חניה במקום ציבורי לאזרח ותיק), התש'ף-2020",פ\23\1412
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087113,"הצעת חוק קליטת חיילים משוחררים (תיקון - תקצוב על פי מספר חיילים משוחררים הנרשמים ללימודים), התש'ף-2020",פ\23\1387
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139657,"הצעת חוק לתיקון פקודת התעבורה (הארכת משך האור הירוק ברמזור להולכי רגל בקרבת בתי ספר ובתי אבות), התש'ף-2020",פ\23\1378
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087643,"הצעת חוק הפחתת תוספות פיגור שנוספו על קנסות הנגבים בידי המרכז לגביית קנסות, אגרות והוצאות (הוראת שעה), התש'ף-2020",פ\23\1473
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140383,"הצעת חוק לימוד חובה (תיקון - חינוך חינם לגיל הרך), התש'ף-2020",פ\23\1461
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140851,"הצעת חוק הרשויות המקומיות (זכויות וחובות של חברי מועצה), התש'ף-2020 ",פ\23\1467
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141146,"הצעת חוק זכויות הסטודנט (תיקון - מועד בחינה מיוחד בשל שירות מילואים), התש'ף-2020",פ\23\1462
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088002,"הצעת חוק ההוצאה לפועל (תיקון - דחיית ביצוע משכנתה על דירת מגורים), התש'ף-2020",פ\23\1485
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088353,"הצעת חוק העונשין (תיקון - תקיפת עובד חירום), התש'ף-2020 ",פ\23\1482
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087216,"הצעת חוק חינוך לשוויון מגדרי, התש'ף-2020",פ\23\1459
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140659,"הצעת חוק לשכת עורכי הדין (תיקון - ייצוג אסור בעסקה לרכישת דירה מאת קבלן), התש'ף-2020",פ\23\1493
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087981,"הצעת חוק הביטוח הלאומי (תיקון - שוויון לעצמאים בזכות לדמי אבטלה), התש'ף-2020",פ\23\1503
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088417,"הצעת חוק חינוך מיוחד (תיקון - קביעת זמן נסיעה), התש'ף-2020",פ\23\1457
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139742,"הצעת חוק יחסי ממון בין בני זוג (תיקון - איסור פגיעה בזכות לאיזון בעת פקיעת נישואין בנסיבות של חוסר נאמנות מינית), התש'ף-2020",פ\23\1460
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140378,"הצעת חוק לתיקון פקודת התעבורה (הסדרי תנועה בקרבת בית ספר), התש'ף-2020 ",פ\23\1451
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088087,"הצעת חוק לתיקון פקודת העיריות (הצבת דוכנים המשמשים לצרכי דת), התש'ף-2020",פ\23\1486
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140814,"הצעת חוק לתיקון פקודת התעבורה (פטור מאגרת רישיון לרכב חשמלי), התש'ף-2020",פ\23\1455
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140967,"הצעת חוק דחיית מועד תשלום מסים בעת מצב מיוחד בעורף (תיקוני חקיקה), התש'ף-2020",פ\23\1447
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141514,"הצעת חוק התכנון והבנייה (תיקון - חובת הקמת מערכת סולארית לייצור חשמל במבנים), התש'ף-2020",פ\23\1488
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139685,"הצעת חוק בתי המשפט (תיקון - אמצעי משמעת), התש'ף-2020",פ\23\1470
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140763,"הצעת חוק התכנון והבנייה (תיקון - פיצול דירות) (הוראת שעה), התש'ף-2020",פ\23\1487
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088511,"הצעת חוק הביטוח הלאומי (תיקון - דמי אבטלה לעצמאיים), התש'ף-2020",פ\23\1437
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140392,"הצעת חוק הבחירות לכנסת (תיקון - אחוז החסימה), התש'ף-2020",פ\23\1479
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141328,"הצעת חוק לתיקון פקודת מס הכנסה (הטבות מס ליישובים), התש'ף-2020",פ\23\1449
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139697,"הצעת חוק-יסוד: כבוד האדם וחירותו (תיקון - תוקפו של חוק חורג)",פ\23\1474
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088105,"הצעת חוק מס ערך מוסף (תיקון - פטור למלכ'רים מסויימים), התש'ף-2020",פ\23\1446
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141751,"הצעת חוק שוויון זכויות לאנשים עם מוגבלות (תיקון - מידע בדבר עמידת מעסיקים פרטיים גדולים ביעד הייצוג ההולם), התש'ף-2020",פ\23\1506
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087540,"הצעת חוק שירות אזרחי-ביטחוני (תיקוני חקיקה), התש'ף-2020",פ\23\1433
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140455,"הצעת חוק-יסוד: השפיטה (תיקון - רשות ערעור למדינה על זיכוי אדם בפלילים)",פ\23\1477
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088088,"הצעת חוק המים (תיקון - מתן הנחות בתעריפי מים לאוכלוסיות נזקקות), התש'ף-2020",פ\23\1450
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140983,"הצעת חוק תשלום פיצויים בשל נזקי אסון טבע, התש'ף-2020",פ\23\1448
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140300,"הצעת חוק תכנית חירום כלכלית לאומית בעקבות משבר הקורונה (נגיף קורונה החדש) (הוראת שעה), התש'ף-2020",פ\23\1445
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087995,"הצעת חוק לפיקוח על הפרשות לפנסיה, התש'ף-2020",פ\23\1435
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087651,"הצעת חוק השירות הצבאי (שוויון הנטל) (תיקוני חקיקה), התש'ף-2020",פ\23\1472
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140567,"הצעת חוק דמי מחלה (היעדרות בשל מחלת ילד) (תיקון - היעדרות בעקבות פגיעה בעבירת מין או אלימות חמורה), התש'ף-2020",פ\23\1442
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088005,"הצעת חוק חופשה שנתית (תיקון - חופשה לרגל נישואין), התש'ף-2020",פ\23\1431
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140864,"הצעת חוק הסדרת שוק הקנאביס לצריכה עצמית, התש'ף-2020",פ\23\1443
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088426,"הצעת חוק חינוך לבריאות התלמיד, התש'ף-2020",פ\23\1444
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087538,"הצעת חוק הרשות הלאומית לשעת משבר, התש'ף-2020",פ\23\1466
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086676,"הצעת חוק בטיחות בתעסוקה ובריאות תעסוקתית, התש'ף-2020",פ\23\1478
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141301,"הצעת חוק הגנה על בריאות הציבור (מזון) (תיקון - סימון מוצרי בשר בקר או עוף, ביצים ודגים מחשש לחיידקים צואתיים), התש'ף-2020  ",פ\23\1542
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142600,"הצעת חוק איסור ניתוק מים וחשמל בתקופת הקורונה (תיקוני חקיקה) (הוראת שעה), התש'ף-2020",פ\23\1547
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088104,"הצעת חוק לתיקון פקודת מס הכנסה (הגדלת שיעור הזיכוי ממס בתרומה למוסד ציבורי) (הוראת שעה), התש'ף-2020",פ\23\1529
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088487,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - פטור מתשלום דמי ביטוח לקשיש מעל גיל 80 שמשתלמת לו גמלה להבטחת הכנסה), התש'ף-2020",פ\23\1535
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141854,"הצעת חוק פטור מתשלומים בעד ימי מילואים (תיקוני חקיקה), התש'ף-2020",פ\23\1532
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088325,"הצעת חוק הביטוח הלאומי (תיקון - זכאות לדמי אבטלה בחמשת הימים הראשונים), התש'ף-2020",פ\23\1538
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088410,"הצעת חוק לתיקון פקודת הראיות (הסרת חיסיון), התש'ף-2020",פ\23\1545
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088077,"הצעת חוק לפיצוי עסקים בשל סגירת עסקיהם במצב חירום, התש'ף-2020 ",פ\23\1525
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141756,"הצעת חוק לפדיון שבויים, חטופים ונעדרים, התש'ף-2020",פ\23\1531
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139686,"הצעת חוק החלת הריבונות של מדינת ישראל בחבלי יהודה והשומרון, התש'ף-2020",פ\23\1541
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140180,"הצעת חוק הגנה על עובדים בשעת חירום (תיקון - תשלום שכר בעד היעדרות בשל ביטול יום לימודים במוסד חינוך), התש'ף-2020",פ\23\1507
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140208,"הצעת חוק סיוע לקטינים נפגעי עבירות מין או אלימות (תיקון - טיפול נפשי לילדים נפגעי אלימות במשפחה), התש'ף-2020",פ\23\1536
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087725,"הצעת חוק ליצירת תחרות והגדלת זמינות האשראי, התש'ף-2020",פ\23\1511
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140993,"הצעת חוק זכויות החולה (תיקון - הסכמה מדעת של קטין), התש'ף-2020",פ\23\1534
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141372,"הצעת חוק הביטוח הלאומי (תיקון - פטור מתקופת אכשרה לחיילים משוחררים), התש'ף-2020",פ\23\1518
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088427,"הצעת חוק הביטוח הלאומי (תיקון - זכאות להטבות לקטועי ידיים על פי הסכם הניידות), התש'ף-2020",פ\23\1519
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142677,"הצעת חוק איסור ניתוק משירותי חשמל, מים וגז (הוראת שעה - נגיף הקורונה החדש) (תיקוני חקיקה), התש'ף-2020",פ\23\1548
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141581,"הצעת חוק לאיחוד קווי החירום הטלפוניים, התש'ף-2020",פ\23\1533
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141334,"הצעת חוק התגמולים לנפגעי פעולות איבה (תיקון - פשע שנאה), התש'ף-2020",פ\23\1537
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088413,"הצעת חוק הביטוח הלאומי (תיקון - תשלום דמי ביטוח לאומי מופחתים לסטודנט במוסד להשכלה גבוהה מחוץ לישראל), התש'ף-2020",פ\23\1521
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139679,"הצעת חוק הפיקוח על שירותים פיננסיים (קופות גמל) (תיקון - שלילת זכאות לקצבאות ולפיצויי פיטורים עקב ביצוע פעילות טרור), התש'ף-2020",פ\23\1514
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141583,"הצעת חוק הביטוח הלאומי (תיקון - דמי ביטוח מופחתים בעד עובד בעבודה מהבית), התש'ף-2020",פ\23\1522
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141340,"הצעת חוק הטבות לניצולי שואה (תיקון - זכאות למענק הטבות שנתי לבן זוג של ניצול שואה שנפטר), התש''ף-2020",פ\23\1517
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087271,"הצעת חוק למניעת הטרדה מינית (תיקון - הרחבת התחולה לגבי מוסד ציבורי הנותן שירות חיוני), התש'ף-2020",פ\23\1512
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142260,"הצעת חוק רציפות הדיון בהצעות חוק  (הוראת שעה - כנסת יוצאת וכנסת נכנסת שאינן ברציפות), התש'ף-2020",פ\23\1596
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088540,"הצעת חוק הביטוח הלאומי (תיקון - זכאות לדמי אבטלה מגיל 19), התש'ף-2020",פ\23\1592
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141250,"הצעת חוק שירותי הסעד (תיקון - הגבלת מספר התיקים בטיפול עובד סוציאלי המטפל במשפחות), התש'ף-2020",פ\23\1549
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088415,"הצעת חוק מעונות יום שיקומיים (תיקון - מספר ילדים בשלוחה), התש'ף-2020",פ\23\1551
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139834,"הצעת חוק הביטוח הלאומי (תיקון - הארכת תקופת הזכאות לדמי אבטלה לשכיר שהחל לעבוד כעצמאי ועסקו נסגר), התש'ף-2020",פ\23\1595
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139740,"הצעת חוק סדר הדין הפלילי (תיקון - העברת הטיפול בעבירות נגד שוטרים לידי הפרקליטות), התש'ף-2020",פ\23\1557
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141725,"הצעת חוק הביטוח הלאומי (תיקון - דמי אבטלה למשרתים בשירות לאומי-אזרחי), התש'ף-2020",פ\23\1590
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141975,"הצעת חוק הביטוח הלאומי (תיקון - סיווג מאמנים כמבוטחים), התש'ף-2020",פ\23\1556
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140529,"הצעת חוק לתיקון פקודת הרופאים (רופא שהורשע בעבירת מין), התש'ף-2020",פ\23\1593
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141584,"הצעת חוק הבטחת הכנסה (תיקון - הגדלת הסכום להשתכרות בנוסף לקיצבה), התש'ף-2020",פ\23\1591
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2088395,"הצעת חוק הבטחת הכנסה (תיקון - גמלת הבטחת הכנסה לקשיש), התש'ף-2020",פ\23\1554
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140004,"הצעת חוק להסדרת המגורים בשטחי מרעה, התש'ף–2020",פ\23\1597
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141331,"הצעת חוק מבקר המדינה (תיקון - תקופת צינון למועמדים לכנסת, חברי כנסת ושרים), התש'ף-2020",פ\23\1561
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087596,"הצעת חוק לשכת עורכי הדין (תיקון - קורס הכנה למבחני הלשכה), התש'ף-2020",פ\23\1565
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141726,"הצעת חוק הרשויות המקומיות (הגבלת הזכות להיבחר) (תיקון - חזרת עובד רשות לעבודתו לאחר שהתמודד לראשות המועצה), התש'ף-2020",פ\23\1587
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141827,"הצעת חוק שיפוט בעניני התרת נישואין (מקרים מיוחדים וסמכות בין-לאומית) (תיקון - התרת נישואין אזרחיים), התש'ף-2020",פ\23\1571
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142128,"הצעת חוק משפחות חיילים שנספו במערכה (תגמולים ושיקום) (תיקון - שימוש בזרע חייל שנספה), התש'ף-2020",פ\23\1559
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141054,"הצעת חוק להגדלת שיעור ההשתתפות בכוח העבודה ולצמצום פערים חברתיים (מס הכנסה שלילי) (תיקון - מענק לעובד בשל טיפולי הפריה ופריון), התש'ף-2020",פ\23\1582
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141194,"הצעת חוק שופט עמית ודיין עמית (תיקוני חקיקה), התש'ף-2020",פ\23\1583
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141823,"הצעת חוק הכשרות לאנשי מקצוע בתחום החינוך בנושא מגדר ונטייה מינית, התש'ף-2020",פ\23\1564
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140267,"הצעת חוק שיפוט בתי דין רבניים (נישואין וגירושין) (תיקון - סמכות שיפוט בהסכמה בעניין אזרחי), התש'ף-2020",פ\23\1580
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142843,"הצעת חוק חינוך פיננסי, התש'ף-2020",פ\23\1641
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142850,"הצעת חוק עדכון שכר נושאי משרה ברשויות השלטון (הכללת דמי האבטלה בחישוב השכר הממוצע) (הוראת שעה), התש'ף-2020",פ\23\1612
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2139997,"הצעת חוק הספקת החשמל (הוראת שעה) (תיקון - הארכת תוקף), התש'ף-2020",פ\23\1601
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2140314,"הצעת חוק-יסוד: הממשלה (תיקון - סייג לרציפות הממשלה בהסכמים ואמנות מדיניים)",פ\23\1645
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141099,"הצעת חוק חוזה הביטוח (תיקון - הארכת תקופת ההתיישנות), התש'ף-2020",פ\23\1666
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2141818,"הצעת חוק הרשות לפיתוח הנגב (תיקון מס' 4) (תיקון - דיווח השר לפיתוח הפריפריה, הנגב והגליל לוועדת הכלכלה), התש'ף-2020",פ\23\1602
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142272,"הצעת חוק תובענות ייצוגיות (תיקון - תובענה ייצוגית בשל פגיעה בפרטיות), התש'ף-2020",פ\23\1656
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2142283,"הצעת חוק חינוך פיננסי, התש'ף-2020",פ\23\1637
